ordering,previous,next,collection,archeCollection,file1,file2,imageSize,px,titleOriginal,titleDe,titleGr,descriptionDe,descriptionGr,singatureInv,oenbLink,photographDe,photographWikidata,photographGr,dateStart,dateEnd,date,placeRegionDe,placeRegionDeARCHE,placeRegionID,placeGeonames,placeRegionWikidata,coordinates,placeRegionGr,countryDe,countryID,countryGeonames,countryWikidata,countryGr,countryHistoryDe,countryHistoryID,countryHistoryWikidata,countryHistoryGr,journalFile1,journalTitle1,journalSignature1,journalLink,relation1,persons,journalFile2,journalTitle2,journalSignature2,relation2
0147. Strasse in Chios,0146. Haus vom Erdbeben zerstört in Chios,0148. Der Dampfer „Byzantion“ bei Chios,Fotos_0211-0240,Fotos_211-240,00000211.tif,00000212.tif,"9,9cm x 12,8cm",4852px x 6260px,147. Strasse in Chios.,147. Strasse in Chios.,147. Δρόμος στη Χίο.,,,OeNB: Cod. Ser. 54103/106,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,31.10.1901,31.10.1901,31.10.1901,Chios,Chios,https://id.acdh.oeaw.ac.at/place-chios,https://www.geonames.org/259973,https://www.wikidata.org/wiki/Q748832,"38.3725, 26.1375",Χίος,Türkei,https://id.acdh.oeaw.ac.at/place-turkey,https://www.geonames.org/298795,https://www.wikidata.org/wiki/Q43,Τουρκία,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,oenb-cod-ser-53996-stueck-11-37r.jpg,Reise nach Lesbos [Nr.] 6.,"OeNB: Cod. Ser. 53996, Stueck 11, 37r",http://data.onb.ac.at/rec/AC14015680,"„Do(nnerstag) 31. Okt(ober)
[…]
[Aufnahme] N(ummer) 3: Strasse in Chios
mit altem Balkonhaus und Ξενοδο-
χείον. Bl(ende) 16. M.“",,,,,
0148. Der Dampfer „Byzantion“ bei Chios,0147. Strasse in Chios,0149. Theseion,Fotos_0211-0240,Fotos_211-240,00000213.tif,00000214.tif,"9,9cm x 12,8cm",4852px x 6260px,148. Dampfer „Byzantion“ bei Chios.,148. Dampfer „Byzantion“ bei Chios.,148. Το ατμόπλοιο „Βυζάντιον“ στη Χίο.,,,OeNB: Cod. Ser. 54103/107,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,31.10.1901,31.10.1901,31.10.1901,Chios,Chios,https://id.acdh.oeaw.ac.at/place-chios,https://www.geonames.org/259973,https://www.wikidata.org/wiki/Q748832,"38.3725, 26.1375",Χίος,Türkei,https://id.acdh.oeaw.ac.at/place-turkey,https://www.geonames.org/298795,https://www.wikidata.org/wiki/Q43,Τουρκία,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,oenb-cod-ser-53996-stueck-11-37v.jpg,Reise nach Lesbos [Nr.] 6.,"OeNB: Cod. Ser. 53996, Stueck 11, 37v",http://data.onb.ac.at/rec/AC14015680,"[Do(nnerstag) 31. Okt(ober)]
„¾ 2 U(hr) Nachmitt(ag) fuhren wir
von Chios ab.
Aufn(ahme) 4: Vorderteil des
Dampfers Βυζάντιον, dahinter
Molo(s) von Chios
Bl(ende) 16. M.“",,,,,
0149. Theseion,0148. Der Dampfer „Byzantion“ bei Chios,0150. Erechtheion,Fotos_0211-0240,Fotos_211-240,00000215.tif,00000216.tif,"9,9cm x 12,8cm",4852px x 6260px,149. Theseion.,149. Theseion.,149. Θησείο.,Leona Kretschmer vor dem Tempel des Hephaistos,Η Λεόνα Κρέτσμερ μπροστά από το ναό του Ηφαίστου,OeNB: Cod. Ser. 54103/108,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,07.11.1901,07.11.1901,07.11.1901,Athen,Athen,https://id.acdh.oeaw.ac.at/place-athens,https://www.geonames.org/264371,https://www.wikidata.org/wiki/Q1524,"37.98416666666667, 23.728055555555557",Αθήνα,Griechenland,https://id.acdh.oeaw.ac.at/place-greece,https://www.geonames.org/390903,https://www.wikidata.org/wiki/Q41,Ελλάδα,Griechenland,https://id.acdh.oeaw.ac.at/place-kingdom-of-greece,https://www.wikidata.org/wiki/Q209065,Ελλάδα,oenb-cod-ser-53996-stueck-12-12v.jpg,Reise nach Lesbos 1901. [Nr.] 7.,"OeNB: Cod. Ser. 53996, Stueck 12, 12v",http://data.onb.ac.at/rec/AC14015680,"„Do(nnerstag) 7. Nov(ember)
[…]
Nachm(ittag) auf die Akropolis
(3 Aufnahmen)“",p0011,,,,
0150. Erechtheion,0149. Theseion,0151. Akropolis,Fotos_0211-0240,Fotos_211-240,00000217.tif,00000218.tif,"9,9cm x 12,8cm",4852px x 6260px,150. Erechtheion.,150. Erechtheion.,150. Ερέχθειο.,Paul Kretschmer vor dem Erechtheion auf der Akropolis,Ο Πάουλ Κρέτσμερ μπροστά από το Ερέχθειο στην Ακρόπολη,OeNB: Cod. Ser. 54103/109,http://data.onb.ac.at/rec/AC14018381,Leona Kretschmer,Leona Kretschmer,Λεόνα Κρέτσμερ ?,07.11.1901,07.11.1901,07.11.1901,Athen,Athen,https://id.acdh.oeaw.ac.at/place-athens,https://www.geonames.org/264371,https://www.wikidata.org/wiki/Q1524,"37.98416666666667, 23.728055555555557",Αθήνα,Griechenland,https://id.acdh.oeaw.ac.at/place-greece,https://www.geonames.org/390903,https://www.wikidata.org/wiki/Q41,Ελλάδα,Griechenland,https://id.acdh.oeaw.ac.at/place-kingdom-of-greece,https://www.wikidata.org/wiki/Q209065,Ελλάδα,oenb-cod-ser-53996-stueck-12-12v.jpg,Reise nach Lesbos 1901. [Nr.] 7.,"OeNB: Cod. Ser. 53996, Stueck 12, 12v",http://data.onb.ac.at/rec/AC14015680,"„Do(nnerstag) 7. Nov(ember)
[…]
Nachm(ittag) auf die Akropolis
(3 Aufnahmen)“",p0012,,,,
0151. Akropolis,0150. Erechtheion,0154. Lykabettos,Fotos_0211-0240,Fotos_211-240,00000219.tif,00000220.tif,"9,9cm x 12,8cm",4852px x 6260px,151. Akropolis.,151. Akropolis.,151. Ακρόπολη.,,,OeNB: Cod. Ser. 54103/110,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,07.11.1901,07.11.1901,07.11.1901,Athen,Athen,https://id.acdh.oeaw.ac.at/place-athens,https://www.geonames.org/264371,https://www.wikidata.org/wiki/Q1524,"37.98416666666667, 23.728055555555557",Αθήνα,Griechenland,https://id.acdh.oeaw.ac.at/place-greece,https://www.geonames.org/390903,https://www.wikidata.org/wiki/Q41,Ελλάδα,Griechenland,https://id.acdh.oeaw.ac.at/place-kingdom-of-greece,https://www.wikidata.org/wiki/Q209065,Ελλάδα,oenb-cod-ser-53996-stueck-12-12v.jpg,Reise nach Lesbos 1901. [Nr.] 7.,"OeNB: Cod. Ser. 53996, Stueck 12, 12v",http://data.onb.ac.at/rec/AC14015680,"„Do(nnerstag) 7. Nov(ember)
[…]
Nachm(ittag) auf die Akropolis
(3 Aufnahmen)“",,,,,
0154. Lykabettos,0151. Akropolis,0155. Salerno,Fotos_0211-0240,Fotos_211-240,00000221.tif,00000222.tif,"9,9cm x 12,8cm",4852px x 6260px,154. Lykabettos.,154. Lykabettos [Lykabettus].,154. Λυκαβηττός.,,,OeNB: Cod. Ser. 54103/111,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,12.11.1901,12.11.1901,12.11.1901 (?),Athen,Athen,https://id.acdh.oeaw.ac.at/place-athens,https://www.geonames.org/264371,https://www.wikidata.org/wiki/Q1524,"37.98416666666667, 23.728055555555557",Αθήνα,Griechenland,https://id.acdh.oeaw.ac.at/place-greece,https://www.geonames.org/390903,https://www.wikidata.org/wiki/Q41,Ελλάδα,Griechenland,https://id.acdh.oeaw.ac.at/place-kingdom-of-greece,https://www.wikidata.org/wiki/Q209065,Ελλάδα,,,,,,,,,,
0155. Salerno,0154. Lykabettos,0156. Salerno,Fotos_0211-0240,Fotos_211-240,00000223.tif,00000224.tif,"9,9cm x 12,8cm",4852px x 6260px,155. Salerno.,155. Salerno.,155. Σαλέρνο.,,,OeNB: Cod. Ser. 54103/112,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,17.11.1901,17.11.1901,17.11.1901,Salerno,Salerno,https://id.acdh.oeaw.ac.at/place-salermo,https://www.geonames.org/3168670,https://www.wikidata.org/wiki/Q1083,"40.45, 15.26667",Σαλέρνο,Italien,https://id.acdh.oeaw.ac.at/place-italy,https://www.geonames.org/3175395,https://www.wikidata.org/wiki/Q38,Ιταλία,Italien,https://id.acdh.oeaw.ac.at/place-kingdom-of-italy,https://www.wikidata.org/wiki/Q172579,Ιταλία,oenb-cod-ser-53996-stueck-12-20r.jpg,Reise nach Lesbos 1901. [Nr.] 7.,"OeNB: Cod. Ser. 53996, Stueck 12, 20r",http://data.onb.ac.at/rec/AC14015680,"[S(onn)t(ag) 17. Nov(ember)]
„Auf(nahme) [Nummer] 11: ¼ 9 [Uhr]: Salerno
(Theater, Berge)
Bl(ende) 16. M.“",,,,,
0156. Salerno,0155. Salerno,0157. Salerno,Fotos_0211-0240,Fotos_211-240,00000225.tif,00000226.tif,"9,9cm x 12,8cm",4852px x 6260px,156. Salerno.,156. Salerno.,156. Σαλέρνο.,,,OeNB: Cod. Ser. 54103/113,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,17.11.1901,17.11.1901,17.11.1901,Salerno,Salerno,https://id.acdh.oeaw.ac.at/place-salermo,https://www.geonames.org/3168670,https://www.wikidata.org/wiki/Q1083,"40.45, 15.26667",Σαλέρνο,Italien,https://id.acdh.oeaw.ac.at/place-italy,https://www.geonames.org/3175395,https://www.wikidata.org/wiki/Q38,Ιταλία,Italien,https://id.acdh.oeaw.ac.at/place-kingdom-of-italy,https://www.wikidata.org/wiki/Q172579,Ιταλία,oenb-cod-ser-53996-stueck-12-20r.jpg,Reise nach Lesbos 1901. [Nr.] 7.,"OeNB: Cod. Ser. 53996, Stueck 12, 20r",http://data.onb.ac.at/rec/AC14015680,"[S(onn)t(ag) 17. Nov(ember)]
„[Aufnahme Nummer] 12: Salerno mit
Meer. Bl(ende) 16. M.“",,,,,
0157. Salerno,0156. Salerno,0158. Vietri,Fotos_0211-0240,Fotos_211-240,00000227.tif,00000228.tif,"9,9cm x 12,8cm",4852px x 6260px,157. Salerno.,157. Salerno.,157. Σαλέρνο.,,,OeNB: Cod. Ser. 54103/114,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,17.11.1901,17.11.1901,17.11.1901,Salerno,Salerno,https://id.acdh.oeaw.ac.at/place-salermo,https://www.geonames.org/3168670,https://www.wikidata.org/wiki/Q1083,"40.45, 15.26667",Σαλέρνο,Italien,https://id.acdh.oeaw.ac.at/place-italy,https://www.geonames.org/3175395,https://www.wikidata.org/wiki/Q38,Ιταλία,Italien,https://id.acdh.oeaw.ac.at/place-kingdom-of-italy,https://www.wikidata.org/wiki/Q172579,Ιταλία,oenb-cod-ser-53996-stueck-12-20r.jpg,Reise nach Lesbos 1901. [Nr.] 7.,"OeNB: Cod. Ser. 53996, Stueck 12, 20r",http://data.onb.ac.at/rec/AC14015680,"[S(onn)t(ag) 17. Nov(ember)]
„[Aufnahme] N(ummer) 1: Salerno von der
Corso Garibaldi aus. Bl(ende) 16. M.“",,,,,
0158. Vietri,0157. Salerno,0159. Raito,Fotos_0211-0240,Fotos_211-240,00000229.tif,00000230.tif,"9,9cm x 12,8cm",4852px x 6260px,158. Vietri.,158. Vietri.,158. Βιέτρι.,,,OeNB: Cod. Ser. 54103/115,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,17.11.1901,17.11.1901,17.11.1901,Vietri sul Mare,Vietri sul Mare,https://id.acdh.oeaw.ac.at/place-vietri-sul-mare,https://www.geonames.org/6537425,https://www.wikidata.org/wiki/Q81814,"40.672222222222, 14.727777777778",Βιέτρι σουλ Μάρε (Vietri sul Mare),Italien,https://id.acdh.oeaw.ac.at/place-italy,https://www.geonames.org/3175395,https://www.wikidata.org/wiki/Q38,Ιταλία,Italien,https://id.acdh.oeaw.ac.at/place-kingdom-of-italy,https://www.wikidata.org/wiki/Q172579,Ιταλία,oenb-cod-ser-53996-stueck-12-20r.jpg,Reise nach Lesbos 1901. [Nr.] 7.,"OeNB: Cod. Ser. 53996, Stueck 12, 20r",http://data.onb.ac.at/rec/AC14015680,"[S(onn)t(ag) 17. Nov(ember)]
„[Aufnahme] N(ummer) 2: Vietri
Bl(ende) 16. M. ½ 1 [Uhr].“",,,,,
0159. Raito,0158. Vietri,0159. Raito bei Amalfi,Fotos_0211-0240,Fotos_211-240,00000231.tif,00000232.tif,"9,9cm x 12,8cm",4852px x 6260px,159. Raito.,159. Raito.,159. Ράιτο.,,,OeNB: Cod. Ser. 54103/116,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,17.11.1901,17.11.1901,17.11.1901,Raito,Raito,https://id.acdh.oeaw.ac.at/place-raito,https://www.geonames.org/7290088,https://www.wikidata.org/wiki/Q2136797,"40.668055555556, 14.716111111111",Ράιτο (Raito),Italien,https://id.acdh.oeaw.ac.at/place-italy,https://www.geonames.org/3175395,https://www.wikidata.org/wiki/Q38,Ιταλία,Italien,https://id.acdh.oeaw.ac.at/place-kingdom-of-italy,https://www.wikidata.org/wiki/Q172579,Ιταλία,oenb-cod-ser-53996-stueck-12-20r.jpg,Reise nach Lesbos 1901. [Nr.] 7.,"OeNB: Cod. Ser. 53996, Stueck 12, 20r",http://data.onb.ac.at/rec/AC14015680,"[S(onn)t(ag) 17. Nov(ember)]
„[Aufnahme] N(ummer) 3: Raito
Bl(ende) 16. M.
¾ 1 [Uhr].“",,,,,
0159. Raito bei Amalfi,0159. Raito,0160. Cettara,Fotos_0211-0240,Fotos_211-240,00000233.tif,00000234.tif,"10cm x 12,5cm",4852px x 6052px,159. Raito bei Amalfi.,159. Raito bei Amalfi.,159. Το Ράιτο στο Αμάλφι.,,,OeNB: Cod. Ser. 54103/117,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,17.11.1901,17.11.1901,17.11.1901,Raito,Raito,https://id.acdh.oeaw.ac.at/place-raito,https://www.geonames.org/7290088,https://www.wikidata.org/wiki/Q2136797,"40.668055555556, 14.716111111111",Ράιτο (Raito),Italien,https://id.acdh.oeaw.ac.at/place-italy,https://www.geonames.org/3175395,https://www.wikidata.org/wiki/Q38,Ιταλία,Italien,https://id.acdh.oeaw.ac.at/place-kingdom-of-italy,https://www.wikidata.org/wiki/Q172579,Ιταλία,oenb-cod-ser-53996-stueck-12-20r.jpg,Reise nach Lesbos 1901. [Nr.] 7.,"OeNB: Cod. Ser. 53996, Stueck 12, 20r",http://data.onb.ac.at/rec/AC14015680,"[S(onn)t(ag) 17. Nov(ember)]
„[Aufnahme] N(ummer) 3: Raito
Bl(ende) 16. M.
¾ 1 [Uhr].“",,,,,
0160. Cettara,0159. Raito bei Amalfi,0161. Katakombe zwischen Cettara und Minore,Fotos_0211-0240,Fotos_211-240,00000235.tif,00000236.tif,"9,9cm x 12,8cm",4852px x 6252px,160. Cettara.,160. Cettara.,160. Κετάρα.,,,OeNB: Cod. Ser. 54103/118,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,17.11.1901,17.11.1901,17.11.1901,Cetara,Cetara,https://id.acdh.oeaw.ac.at/place-cetara,https://www.geonames.org/6538202,https://www.wikidata.org/wiki/Q80898,"40.65, 14.7",Κετάρα (Cetara),Italien,https://id.acdh.oeaw.ac.at/place-italy,https://www.geonames.org/3175395,https://www.wikidata.org/wiki/Q38,Ιταλία,Italien,https://id.acdh.oeaw.ac.at/place-kingdom-of-italy,https://www.wikidata.org/wiki/Q172579,Ιταλία,oenb-cod-ser-53996-stueck-12-20v.jpg,Reise nach Lesbos 1901. [Nr.] 7.,"OeNB: Cod. Ser. 53996, Stueck 12, 20v",http://data.onb.ac.at/rec/AC14015680,"[S(onn)t(ag) 17. Nov(ember)]
„[Aufnahme] N(ummer) 4: Cettara
¼ 2 [Uhr]. Bl(ende) 24. M. “",,,,,
0161. Katakombe zwischen Cettara und Minore,0160. Cettara,0162. Minore,Fotos_0211-0240,Fotos_211-240,00000237.tif,00000238.tif,"10,4cm x 13,4cm",5024px x 6512px,161. Katakombe zwischen Cettara und Minore.,161. Katakombe zwischen Cettara und Minore.,161. Κατακόμβη ανάμεσα [στις περιοχές] Κετάρα και Μινόρι.,Das Kloster Santa Maria de Olearia,Το μοναστήρι Santa Maria de Olearia,OeNB: Cod. Ser. 54103/119,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,17.11.1901,17.11.1901,17.11.1901,Kampanien,Kampanien,https://id.acdh.oeaw.ac.at/place-campania,https://www.geonames.org/3181042,https://www.wikidata.org/wiki/Q1438,"40.910555555555554, 14.920555555555556",Καμπανία,Italien,https://id.acdh.oeaw.ac.at/place-italy,https://www.geonames.org/3175395,https://www.wikidata.org/wiki/Q38,Ιταλία,Italien,https://id.acdh.oeaw.ac.at/place-kingdom-of-italy,https://www.wikidata.org/wiki/Q172579,Ιταλία,oenb-cod-ser-53996-stueck-12-20v.jpg,Reise nach Lesbos 1901. [Nr.] 7.,"OeNB: Cod. Ser. 53996, Stueck 12, 20v",http://data.onb.ac.at/rec/AC14015680,"[S(onn)t(ag) 17. Nov(ember)]
„[Aufnahme Nummer] 5: Catacomben, vom
Weg mit Wagen, darin Loni“",,,,,
0162. Minore,0161. Katakombe zwischen Cettara und Minore,0163. Amalfi,Fotos_0211-0240,Fotos_211-240,00000239.tif,00000240.tif,"9,9cm x 12,8cm",4820px x 6272px,162. Minore.,162. Minore.,162. Μινόρι.,,,OeNB: Cod. Ser. 54103/120,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,17.11.1901,17.11.1901,17.11.1901,Minore,Minore,https://id.acdh.oeaw.ac.at/place-minore,https://www.geonames.org/6542907,,"45.64117, 8.90264",Μινόρι (Minore),Italien,https://id.acdh.oeaw.ac.at/place-italy,https://www.geonames.org/3175395,https://www.wikidata.org/wiki/Q38,Ιταλία,Italien,https://id.acdh.oeaw.ac.at/place-kingdom-of-italy,https://www.wikidata.org/wiki/Q172579,Ιταλία,oenb-cod-ser-53996-stueck-12-20v.jpg,Reise nach Lesbos 1901. [Nr.] 7.,"OeNB: Cod. Ser. 53996, Stueck 12, 20v",http://data.onb.ac.at/rec/AC14015680,"[S(onn)t(ag) 17. Nov(ember)]
„[Aufnahme Nummer] 6: Minore
2 U(hr) 10. (Blende) 16. M.“",,,,,
0163. Amalfi,0162. Minore,0164. Amalfi,Fotos_0241-0262,Fotos_241-262,00000241.tif,00000242.tif,"9,9cm x 12,8cm",6236px x 4880px,163. Amalfi.,163. Amalfi.,163. Αμάλφι.,,,OeNB: Cod. Ser. 54103/121,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,18.11.1901,18.11.1901,18.11.1901,Amalfi,Amalfi,https://id.acdh.oeaw.ac.at/place-amalfi,https://www.geonames.org/6537391,https://www.wikidata.org/wiki/Q80563,"40.633333333333, 14.602777777778",Αμάλφι (Amalfi),Italien,https://id.acdh.oeaw.ac.at/place-italy,https://www.geonames.org/3175395,https://www.wikidata.org/wiki/Q38,Ιταλία,Italien,https://id.acdh.oeaw.ac.at/place-kingdom-of-italy,https://www.wikidata.org/wiki/Q172579,Ιταλία,oenb-cod-ser-53996-stueck-12-21v.jpg,Reise nach Lesbos 1901. [Nr.] 7.,"OeNB: Cod. Ser. 53996, Stueck 12, 21v",http://data.onb.ac.at/rec/AC14015680,"[Mo(ntag) 18. Nov(emeber)]
„Aufn(ahme) [Nummer] 7: Amalfi vom Wege aus
Höhenaufnahme
B(lende) 128. ½ Sek(unden) 3 U(hr)“",,,,,
0164. Amalfi,0163. Amalfi,0167. Forum von Pompeji,Fotos_0241-0262,Fotos_241-262,00000243.tif,00000244.tif,"9,9cm x 12,8cm",6284px x 4896px,164. Amalfi.,164. Amalfi.,164. Αμάλφι.,,,OeNB: Cod. Ser. 54103/122,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,18.11.1901,18.11.1901,18.11.1901,Amalfi,Amalfi,https://id.acdh.oeaw.ac.at/place-amalfi,https://www.geonames.org/6537391,https://www.wikidata.org/wiki/Q80563,"40.633333333333, 14.602777777778",Αμάλφι (Amalfi),Italien,https://id.acdh.oeaw.ac.at/place-italy,https://www.geonames.org/3175395,https://www.wikidata.org/wiki/Q38,Ιταλία,Italien,https://id.acdh.oeaw.ac.at/place-kingdom-of-italy,https://www.wikidata.org/wiki/Q172579,Ιταλία,oenb-cod-ser-53996-stueck-12-21v.jpg,Reise nach Lesbos 1901. [Nr.] 7.,"OeNB: Cod. Ser. 53996, Stueck 12, 21v",http://data.onb.ac.at/rec/AC14015680,"[Mo(ntag) 18. Nov(emeber)]
„[Aufnahme Nummer] 8: Amalfi vom Capuciner-
Hotel aus. Höhena(ufnahme)
B(lende) 128. 1 Sek(unde)“",,,,,
0167. Forum von Pompeji,0164. Amalfi,0168. Altar mit Relief (Opferscene) im Mercurtempel in Pompeji,Fotos_0241-0262,Fotos_241-262,00000245.tif,00000246.tif,"9,9cm x 12,8cm",4828px x 6240px,167. Forum von Pompeji.,167. Forum von Pompeji.,167. Φόρουμ στην Πομπηία.,Leona Kretschmer in Pompeji,Η Λεόνα Κρέτσμερ στην Πομπηία,OeNB: Cod. Ser. 54103/123,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,21.11.1901,21.11.1901,21.11.1901,Pompei,Pompei,https://id.acdh.oeaw.ac.at/place-pompeii,https://www.geonames.org/3170336,https://www.wikidata.org/wiki/Q43332,"40.750556, 14.489722",Πομπηία,Italien,https://id.acdh.oeaw.ac.at/place-italy,https://www.geonames.org/3175395,https://www.wikidata.org/wiki/Q38,Ιταλία,Italien,https://id.acdh.oeaw.ac.at/place-kingdom-of-italy,https://www.wikidata.org/wiki/Q172579,Ιταλία,oenb-cod-ser-53996-stueck-12-23r.jpg,Reise nach Lesbos 1901. [Nr.] 7.,"OeNB: Cod. Ser. 53996, Stueck 12, 23r",http://data.onb.ac.at/rec/AC14015680,"„Do(nnerstag) 21. Nov(ember)
[…]
Aufn(ahme) [Nummer] 11: Forum von Pom-
peji, hinter Vesus, Loni
B(lende) 16 M. ¼ 1 [Uhr].“",p0011,,,,
0168. Altar mit Relief (Opferscene) im Mercurtempel in Pompeji,0167. Forum von Pompeji,0170. Forum in Rom,Fotos_0241-0262,Fotos_241-262,00000247.tif,00000248.tif,"9,9cm x 12,8cm",4828px x 6240px,168. Altar mit Relief (Opferscene) im Mercurtempel in Pompeji.,168. Altar mit Relief (Opferscene) im Mercurtempel in Pompeji.,168. Βωμός με ανάγλυφο (σκηνή θυσίας) στο ναό του Ερμή στην Πομπηία.,,,OeNB: Cod. Ser. 54103/124,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,21.11.1901,21.11.1901,21.11.1901,Pompei,Pompei,https://id.acdh.oeaw.ac.at/place-pompeii,https://www.geonames.org/3170336,https://www.wikidata.org/wiki/Q43332,"40.750556, 14.489722",Πομπηία,Italien,https://id.acdh.oeaw.ac.at/place-italy,https://www.geonames.org/3175395,https://www.wikidata.org/wiki/Q38,Ιταλία,Italien,https://id.acdh.oeaw.ac.at/place-kingdom-of-italy,https://www.wikidata.org/wiki/Q172579,Ιταλία,oenb-cod-ser-53996-stueck-12-23r.jpg,Reise nach Lesbos 1901. [Nr.] 7.,"OeNB: Cod. Ser. 53996, Stueck 12, 23r",http://data.onb.ac.at/rec/AC14015680,"„Do(nnerstag) 21. Nov(ember)
[…]
[Aufnahme Nummer] 12: Altar mit Relief
(Opferscene) im „Mercur-Tem-
pel“ zu Pompeji. Bl(ende) 16. M.
1 U(hr) (doppelt?)“",,,,,
0170. Forum in Rom,0168. Altar mit Relief (Opferscene) im Mercurtempel in Pompeji,0171. Konstantinsbogen in Rom,Fotos_0241-0262,Fotos_241-262,00000249.tif,00000250.tif,"9,9cm x 12,8cm",4828px x 6240px,170. Forum in Rom.,170. Forum in Rom.,170. Φόρουμ στη Ρώμη.,,,OeNB: Cod. Ser. 54103/125,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,28.11.1901,28.11.1901,28.11.1901,Rom,Rom,https://id.acdh.oeaw.ac.at/place-rome,https://www.geonames.org/3169070,https://www.wikidata.org/wiki/Q220,"41.893055555556, 12.482777777778",Ρώμη,Italien,https://id.acdh.oeaw.ac.at/place-italy,https://www.geonames.org/3175395,https://www.wikidata.org/wiki/Q38,Ιταλία,Italien,https://id.acdh.oeaw.ac.at/place-kingdom-of-italy,https://www.wikidata.org/wiki/Q172579,Ιταλία,oenb-cod-ser-53996-stueck-12-26r.jpg,Reise nach Lesbos 1901. [Nr.] 7.,"OeNB: Cod. Ser. 53996, Stueck 12, 26r",http://data.onb.ac.at/rec/AC14015680,"[Do(nnerstag) 28. Nov(ember)]
„Aufn(ahme) N(ummer) 2: Forum in
Rom, Severus-Bogen mit
Kirche
Bl(ende) 12. M.“",,,,,
0171. Konstantinsbogen in Rom,0170. Forum in Rom,0172. [Venedig],Fotos_0241-0262,Fotos_241-262,00000251.tif,00000252.tif,"9,9cm x 12,8cm",4828px x 6240px,171. Konstantinsbogen in Rom.,171. Konstantinsbogen in Rom.,171. Η Αψίδα του Κωνσταντίνου στη Ρώμη.,,,OeNB: Cod. Ser. 54103/126,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,28.11.1901,28.11.1901,28.11.1901,Rom,Rom,https://id.acdh.oeaw.ac.at/place-rome,https://www.geonames.org/3169070,https://www.wikidata.org/wiki/Q220,"41.893055555556, 12.482777777778",Ρώμη,Italien,https://id.acdh.oeaw.ac.at/place-italy,https://www.geonames.org/3175395,https://www.wikidata.org/wiki/Q38,Ιταλία,Italien,https://id.acdh.oeaw.ac.at/place-kingdom-of-italy,https://www.wikidata.org/wiki/Q172579,Ιταλία,oenb-cod-ser-53996-stueck-12-26r.jpg,Reise nach Lesbos 1901. [Nr.] 7.,"OeNB: Cod. Ser. 53996, Stueck 12, 26r",http://data.onb.ac.at/rec/AC14015680,"[Do(nnerstag) 28. Nov(ember)]
„[Aufnahme Nummer] 3: Konstantins-
bogen. 12 U(hr)
Bl(ende) 8. M.“",,,,,
